headline,body
Tourism In KP," Travel Responsibly for Experiencing Ecotourism (TREK) in Khyber Pakhtunkhwa has finally been launched by PM Imran Khan, in collaboration with the World Bank Group, KP Government and Nestle Pakistan. This new initiative to promote responsible and ecological tourism within the country is not only grounded in achievable reality but will also go a long way in preserving the sanctity of the region. If authorities, along with the local population, remain committed to the cause, the potential of expanding the project seems promising./TREK places a strong emphasis on preserving the northern environment through undertaking waste management schemes, like recycling plastic, across the province. Furthermore, it entails that the local population be educated and made aware about the importance of maintaining a healthy atmosphere not only for the sake of their livelihoods but also to protect the landscape. As such, waste collection and minimisation is expected to become an integral part of the tourism industry in Pakistan. Addressing this narrative in Pakistan is a major step forward for the government, both federal and provincial. For far too long, the tourism industry has remained neglected despite having made substantial contributions to the environment./One aspect that could, perhaps, be worked towards is reducing the level of air pollution caused primarily by high powered jeeps needed for transportation in the area. Leaving behind a trail of thick smoke, the increased use of these vehicles is bound to be detrimental to the population residing in the area, even if it is momentary. Fortunately, this problem is also one that can be countered fairly easily. Long-term infrastructure improvement along with strict fitness standards for vehicles are avenues worth exploring./As far as TREK is concerned, all relevant bodies have done well in bringing forward and solving an issue that was previously unacknowledged by the country. Now, all effort must go towards ensuring stern implementation."
Karachi ranked among the world's most polluted cities," The metropolis ranked atop in pollution in Pakistan while at 5th on a global Air Quality Index (AQI) on Tuesday morning, placed among the world's most polluted cities./According to recent reading of the Air Quality Index, Karachi was ranked 5th with 209 particulate matter at noon. AQI as high as 151-200 is considered unhealthy, while an AQI between 201 to 300 is more harmful and an AQI over 300 is dubbed extremely hazardous./Pakistan Meteorological Department (PMD) had earlier said in the morning that dusty winds blowing in the city from the northeast and particulate matter in the air is above the hygienic level at 190. Particulate matter in Lahore recorded 154, Peshawar 173, Indian capital New Delhi 175, Kolkata 174 and Dhaka 184. According to experts, the air is heavier in the winter as compared to summer, causing poisonous particles in the atmosphere to move downwards and making the atmosphere polluted. As a result, a layer of polluted particles, including large amounts of carbon and smoke, covers the city./The smoke produced by factories and by burning coal, garbage, oil or tyres enters the atmosphere and the effects of this appear at the onset of winter and remain till the season's end, experts said. Thus, air pollution reaches extremely dangerous levels, severely compromising the air quality./Although southwestern winds blowing from the sea may work as a filter for the air in the city, these winds remain mostly suspended during winter, experts said. They noted that winds blowing from the northeast increase the concentration of hidden polluted particles, and a healthy atmosphere in such a situation is subject to rainfall, which washes off all polluted particles."
Smog awareness session for traffic wardens held," WWF-Pakistan, in collaboration with Pakistan Engineering Congress (PEC), conducted smog awareness session with traffic wardens and the civil society on Tuesday. The event was organized to establish a consensus on the roles, responsibilities and actions required to ensure clean air for all, especially traffic wardens who are on the front lines regulating traffic and are directly exposed to polluted air. Waseem Dar, Senior Traffic Officer/SP City Division, City Traffic Police Lahore, stated that, 'Vehicular emissions are the top contributors to air pollution and the traffic police is at the forefront. To counter the problem, heavy fines are imposed on vehicles producing smoke beyond legal limits and those which do not have fitness certificates"
Smog awareness session for traffic wardens," WWF-Pakistan, in collaboration with Pakistan Engineering Congress (PEC), conducted smog awareness session with traffic wardens and the civil society on Tuesday./The event was organized to establish a consensus on the roles, responsibilities and actions required to ensure clean air for all, especially traffic wardens who are on the front lines regulating traffic and are directly exposed to polluted air./Waseem Dar, Senior Traffic Officer/SP City Division, City Traffic Police Lahore, stated that, 'Vehicular emissions are the top contributors to air pollution and the traffic police is at the forefront. To counter the problem, heavy fines are imposed on vehicles producing smoke beyond legal limits and those which do not have fitness certificates"
Karachi to remain among most polluted cities of world," The port city has been ranked among the world's most polluted cities as the level of hazardous particles in air reached to 324 on Sunday morning./According to recent reading of the Air Quality Index (AQI) hazardous particulate matter in Karachi was recorded at 188. AQI as high as 151-200 is considered unhealthy, while an AQI between 201 to 300 is more harmful and an AQI over 300 is dubbed extremely hazardous./Air pollution of particulate matter in Lahore was recorded 171, Peshawar 414, Islamabad 171, New Delhi 321, Kolkata 188 and Dhaka 288, as per the AQI reading./An expert said that in winter an increase in air pollution witnessed, change in the wind speed, wind direction and sliding minimum temperature increases air pollution, he said. The smoke from factories and vehicular traffic in cities are among some factors adding to the air pollution, he added./According to experts, the air becomes heavier in the winter as compared to summer, causing poisonous particles in the atmosphere to move downwards and making the atmosphere polluted. As a result, a layer of polluted particles, including large amounts of carbon and smoke, covers the city./The smoke produced by factories and burning coal, garbage, oil or tyres enters the atmosphere and the effects of this appear at the onset of winter and remain till the season's end, experts said./Thus, air pollution reaches to extremely dangerous levels, severely compromising the air quality./Although southwestern winds blowing from the sea may work as a filter for the air in Karachi, these winds remain mostly suspended during winter, experts said./They noted that winds blowing from the northeast increase the concentration of hidden polluted particles, and a healthy atmosphere in such a situation is subject to rainfall, which washes off all pollutants./The AQI is calculated based on five categories of pollution: ground-level ozone, particulate matter, carbon monoxide, sulfur dioxide, and nitrogen dioxide"
Pollution hub," Pollution is the biggest problem of Hub city, like water pollution, air pollution, pollution of sewer water, garbage pollution, and noise pollution. People are getting sick because of it. Hub city is home to factories and the factories emit a lot of smoke and gas./The city water supply system is also polluted and water is not drinkable. However, our city has no proper sewerage system. Installed sewerage lines are never cleaned, choked gutters and sewerage water are playing havoc with the city./It seems that concerned authorities are not aware of all these problems that our city is facing for so long. I request the government to pay attention to this issue and try to solve this."
Urban population growth and risks," In recent times, the urban population has witnessed tremendous growth. As per reports, around 56.2 percent of the world population was situated in urban areas in the year 2020. In the case of the developing world, this growth has overwhelmingly included rural migration to informal settlements in and around cities, more commonly known as 'slums'./A slum is a densely populated urban area with the following characteristics: poor-quality housing, substandard infrastructure, inadequate access to safe water, lack of proper sanitation, sewerage and basic facilities etc. A slum is more than just a place of concentrated poverty; it is an area of physical and social degradation./Apart from rural-urban migration, a slum is formed due to an overlapping of multiple factors which include economic recession, high unemployment, poor planning, politics, natural disasters, poverty and the informal economy./Given that all these factors are prevalent in Pakistan, around 40.1 percent of our urban population is living in slums. These settlements have existed for over several decades in our beloved country. They consist of improvised buildings and houses typically made of materials such as mud, brick and wood./Additionally, many of these shanties are built illegally by local land mafia. They rent out the homes to impoverished people and exploit them by taking advantage of their helplessness./Given such poor conditions, the living standards of these slum residents are quite horrific. In these areas, crime rates are high and multiple diseases are common. Lack of sanitation and toilet facilities leads to contamination of the groundwater, which relies on soil distinctiveness and distance between sources of water and toilets./Garbage management and the disposal and drainage systems are also poor. Exposed domestic wastes are quite common in these areas, which is hazardous to health./The health of women and children in slums is also unsatisfactory due to the lack of check-ups as well as the common occurrence of anaemia during pregnancy, leaving most of the children non-immunised. No wonder then that the infant mortality rate in Pakistan is high, with 67 children aged under 5 dying per 1000 live births./However, not only human beings are facing the adverse effects of such areas. Rather, the sustainability of the environment is also at stake./Environmental decay in a city is largely due to rapid urbanisation and a mismatch in the provision and maintenance of housing and infrastructure. In these areas, waste collection is poor, so the amount of contamination is high. This means that slums have a detrimental effect on natural ecosystems./Their presence can contribute to environmental destruction and loss of natural resources along with water contamination, air pollution, traffic hazards, and the amplification of heatwaves./These destitute living conditions, along with poor nutrition, inadequate health-seeking behaviour and horrible environmental conditions result in a high prevalence rate of infectious diseases. Diarrhoea, acute respiratory infections, malnutrition, measles, pneumonia, tuberculosis and stunted growth are heavily prevalent in these areas./Moreover, most of the residents can barely send their children to school (if at all), given their meagre income. As most of these slum dwellers are living below the poverty line alongside being uneducated and without a regular source of income, their socio-economic conditions only tend to become worse by the day rather than improving overtime./Shelter is a basic human right. Both the Universal Declaration of Human Rights and the International Covenant on Economic, Social and Cultural Rights assert 'the right of everyone to an acceptable standard of life for themselves and their families, including adequate food, clothes and accommodation, and the constant development of living conditions.' And Pakistan as a signatory of all of these commitments, should embrace these settlements as an integral part of the city and develop them properly. Only, then can we prosper as a nation, both socially and economically."
Worst quality air in Karachi," Karachi air quality has reduced over last year. It appears that pollution levels in Karachi are actually getting worse rather than improving. According to ranking in Pakistani, about 4.7% of population die due to lung disease while about 0.5% dies due to asthma. This is to inform concerned authorities to take the significant initiative to control air pollution. That would include the removal of ancient and abandoned vehicles off the road and move over cleaner fuel source."
"SN West unique automatic plant capable of burning 12,000kg waste per day Murtaza Wahab"," Spokesman for Sindh Government and Adviser to Chief Minister Sindh on Law, Environment and Coastal Development, Barrister Murtaza Wahab, while addressing the inaugural ceremony of SN West Incineration Plant Landhi Industrial Area on Thursday, said that SN West is unique automatic plant of its kind in the city capable of burning 12,000 kg of industrial and medical waste per day. He said that precautionary measures had been taken at the plant and special measures taken to protect it from environmental pollution in which black smoke was disinfected and converted into white smoke through modern scrubber towers installed in the plant. He said that a network of industries was being set up in the province, along with measures to reduce environmental pollution in factories, which would result in the proper disposal of hazardous waste. /The minister further said in his address that they had raided the KMC plant one and half year ago which was not functioning properly and now due to measures for a better future for the environment, private companies were also turning to this sector. The plant will burn industrial and medical waste in a conducive environment, he said and added that the Sindh government had constructed roads in Landhi Industrial Area and on the request of the industrialists, they had made the roads here very strong and magnificent in which money was invested from Sindh treasury. Wahab appealed to the industrialists to come to the private sector because SEPA was doing its best in this regard. Director General (DG) SEPA Naeem Mughal, Deputy Director Munir Abbasi and officials of Environment Department were also present on the occasion. Speaking to media persons after the ceremony, the Sindh government spokesman said that the Sindh government was planting trees across the province to reduce air pollution, especially on the coastal strip. He said that Sindh government had been given Rs80 billion less in terms of NFC Award which would affect their development projects. He said: 'The federal government has not given a single development plan to Sindh. PTI leaders do not fulfill any promises but our industrialists are our assets. Sindh CM has approved 11 new roads for site industrial area. The Sindh government will continue development work despite all conspiracies.' Replying to questions, he said that Shahriar Shar had also met Sindh CM and Faryal Talpur. Even when the PTI government came up with a plan against the islands, Shahriar Shar stood by the people of Sindh. It is our sincerity that people are coming with the PPP. In today's situation, PPP and PML: N stand together in principle. Wahab said: 'Governments around the world are vaccinating their people against coronavirus. Our federal government is not providing the corona vaccine to citizens./I pray to Allah Almighty to grant recovery to our PM but the PM has to show his feelings in words and deeds. Today, the common man has also  ealized that the PTI is an anti: people government that only makes claims but does not work.'"
Cleaner Kilns," The Punjab government's shifting of 7896 brick kilns to zigzag technology in just six months is a significant achievement. It is no secret that these kilns were one of the leading pollutants making our air toxic. According to research published by Stanford University, brick kilns across South Asia have a global warming impact equivalent to that of all passenger cars in the United States./The brick industry, along with iron and steel production, contributes 20 percent of total worldwide black carbon emissions. The air pollution from these kilns kills tens of thousands of people each year due to respiratory and cardiovascular disease./The Punjab government and Special Assistant to Prime Minister on Climate Change Malik Amin Aslam deserve appreciation for their efforts and hard work. The shift towards zigzag technology was sorely needed. The switch to this method is not only cleaner but also more viable economically. Hopefully, the relatively new phenomenon of smog that has become quite intense over the past few years will be positively affected to a degree through this measure./But the job is only half done. There are around 20,000 brick kilns in Pakistan. Many are located around urban areas and contribute significantly to air pollution. It is important to make the remaining kilns also shift to cleaner technologies. This way, the government will make an entire industry sustainable through its collaboration with the private sector./Nevertheless, these kilns are not the sole air pollutants. Emissions from industrial stacks, vehicles and power plants, burning fuel for domestic use also pollute the air. These are the areas where the government needs to intervene next. The main focus of the government must be on the introduction of electric transport, both public and private. Traditional power plants must give way to solar and other cleaner and renewable energy sources. Likewise, the environmental protection authorities must penalise industrial units that do not follow environmental protocols."
Plastic pollution," Everyone is aware of water pollution, air pollution and noise pollution. However, the world had run in a race where everyone ignored another major issue 'plastic pollution'. Plastic pollution is not just related to plastic only, but it is an accumulation of wastage since the world started. Even a small wrapper like a shopper, small bottles, buckets, and other wastes are put out easily by everyone on the road or in water. On other hand, plastic pollution affects wildlife habitats./To begin with, plastic pollution spreads a harsh impact on wildlife habitat. Day to day, the reproduction process of animals and plants is made difficult due to accumulation of wastage. It contains toxic chemicals if they transfer in animals' bodies then it slows down reproduction. Meanwhile, toxic chemicals vanish the purity to intake pure food thus basic requirements remain incomplete./In addition, microplastic increases the weight of accumulation. According to one research, 16 to 52 trillion microplastic bits were fluctuating in the oceans of the whole world, which increased the weight from 92000 tonnes to 237,000 tonnes, in 2014. Similarly, filling the clean spaces with wrappers causes to block that area which enhances the ratio of diseases with not just animals, but puts everyone's health and life are at risk./Furthermore, plastic pollution increases water pollution due to increasing weights of wastage in oceans, the drainage system. It slows down the speed of bad water movement. Nonetheless, water pollution raises air pollution because smell of accumulated waste does not drop out unless bad water is not removed./Finally, plastic accumulation is also one reason to generate a mixture of impurities where individual, as well as wildlife habitat, are suffering yet as things are interrelated like drinking bad water leads toward diarrhoea or constipation. Similarly, clean infrastructure is the combination of pure things. Otherwise ignoring little things in the past will create hurdles in future."
Fires In Margalla Hills," Alarm broke out in Islamabad as the city's scenic Margalla hills witnessed a fire on its military farmland./While Islamabad residents were worried to see smoke and flames in the hills, visible from the city's urban settlements, fires breaking out in the Margalla Hills National Park is not a unique occurrence. According to a 2018 report, over 300 incidents of forest fires have been reported at the park in the last 17 years damaging forests and adding to air pollution./Climate change and the dry terrain have been attributed as causes, the authorities have recently started looking into other factors which can be directly prevented. In this case, it seems likely that it was because of a burning cigarette on dried bushes. The response to fires has also been slow-the hilly terrain makes it difficult to extinguish the fire which is why officials from the environment wing are often called for assistance./The hills are an integral part of Islamabad; they contribute to the city's milder climate, as well as its scenic landscape. Damage to the hills and ecosystem can devastate Islamabad's environment, air quality and standard of life. The fire should propel the authorities to take stricter action to prevent irresponsible activities which risk environmental degradation, as well as prompt faster responses to a breakout./Two years ago, the National Disaster Management Authority (NDMA) and Metropolitan Corporation Islamabad (MCI) agreed to work together in controlling forest fires, through a proposed plan, where initially seven fire control points will be established in two phases at the Margalla Hills, both in Islamabad and Khyber Pakhtunkhwa areas./Last month, the Islamabad Wildlife Management Board banned activities like smoking, bonfires, carrying flammable items and littering at the park given the rising concerns of environmental pollution and loss of habitat. However, the continuation of fires shows that these efforts have not been enough-a comprehensive year-long plan needs to be drafted, with strict implementation."
"ITP discards over 16,000 pressure horns to mark World Environment Day"," Islamabad Traffic Police (ITP) have discarded over 16,000 pressure horns removed from the vehicles as part of a special campaign against noise pollution./The ceremony also marked the World Environment Day 2021. The horns were destroyed at the ITP office in the presence of Inspector General of Police (IGP) Islamabad Qazi Jameel-ur-Rehman and Senior-Superintendent of Police (SSP) Traffic, Farrukh Rashid. Speaking on the occasion, the IGP said special squads had been constituted to conduct regular checking and imposing fines on vehicles involved in creating noise pollution or other environmental pollution in the city. Similarly, the ITP education wing was sensitizing motorists, transporters on noise pollution as it affects nerves and is injurious to human health, he added./Rehman lauded the efforts of ITP to end noise pollution in the capital city and said a joint patrolling unit would also be formed in collaboration with the Environmental Protection Agency to take action against smoke-emitting vehicles. He appealed to the residents to cooperate with the police force to eliminate noise as well as air pollution in the federal capital. At the onset, the IGP planted a sapling at the ITP office under the Prime Minister 'Clean and Green Pakistan' initiative, said a press release."
Plastic pollution," Pollution is defined as the unwanted change caused by unwanted substances and materials. There are different types of pollution which harm man. Similarly, there are different types of pollutants that help pollution to spread and come forward. Some of the pollutants are bio-degradable which naturally decompose with the passage of time. Contrarily, some of the pollutants are non-degradable which cannot decompose and take time to be decomposed. However, bio-degradable pollutants do not harm man as offensively as non-degradable; non-degradable pollutants live on the land for a long time and can harm man as these are neither decomposed nor finished./Moreover, plastic pollution is pollution spread by plastic which is a non-degradable pollutant. Plastic is polythene and a mixture of different lethal compounds. Today, one can find plastics anywhere he goes. Plastic is indeed cheap but never decomposing. It emits different rays which can pose serious threats to man. According to a survey, plastic can give birth to 52 types of cancer, this easily defines the lethality of plastic./The rays emitted by plastics can cause bone, throat and skin cancer. When we, particularly kids, eat parcel of pilaf so we take the plastic in our mouth and enjoy the pilaf. We do not know that when we eat pilaf along with taking the plastic in the mouth, it can affect us. Most of the illiterates think that they are entirely not eating the plastic; they are only eating pilaf in the plastic. But, it is totally wrong. Because when we take the plastic in our mouth so the plastic touches different parts of our mouth like tongue, teeth and jaws. The rays of plastic might remain in our mouth and might move to our belly and cause diseases./Not only this, but plastic pollution is also a problem for marine life. When fish and other living animals ingest the plastic, thrown in the sea by man, so they can die./Additionally, some people burn the plastics thinking that it will finish, it is not so. When we burn plastic so plastic changes its shape from solid to gaseous form and becomes more lethal. It changes into Sulphur dioxide, oxides of nitrogen and many other lethal gases which provoke different diseases. These gases also cause air pollution./Before some years the use of plastic was banned in Pakistan but government and people did not work on it. Now, it has spread again. The use of plastic should be minimized. Both the government and the public should work for the eradication of plastic and plastic pollution./The best way to minimize plastic is refusing and recycling as the developed countries do. Through this, the use of plastic can be easily controlled."
Risk of a third wave," I was born on November 15, 1924, and I am not sure if I will get to see my next birthday. Extreme weather, air pollution, and on top of that, the coronavirus pandemic is by far too much at my age. /Global warming seems to have caused abrupt weather patterns causing extreme heat, droughts, and flash floods. Coronavirus on the other hand has affected the world beyond imagination. Despite vaccines being developed, this deadly virus is proving to be resilient and constantly mutating, making it impossible to fully control it. Our leadership however seems too busy with more important matters such as leg-pulling and mudslinging. While they should be the role models for the general public in following the SOPs, they do just the opposite. They hold rallies and meetings where masks are not worn, and social distancing measures are not followed. While the number of COVID cases has gone down, it can strike back in a third wave if people are not careful. No disease can be eliminated if people do not work in complete unity. The carelessness of a few can lead to virus striking back causing loss of life and disruption of economic activity. With elections in AJK due, political parties are more interested in their share of the pie than any concern for people. I wish our politicians had any regard for people instead of their selfish gains. Election activity at this time can lead to the third wave of COVID-19 and our country can not afford it. For once the politicians need to realize the sanctity of life and be united in calling for the postponement of elections in AJK or we might once again be dealing with overcrowded hospitals and stalling economy in a few months."
Britain's minister pledges support to improve Pakistan's brick-kiln sector," The United Kingdom (UK) will help Pakistan convert smoke emitting brick-kilns to zig-zag technology for the improvement of air quality and reduction in smog./This was announced by UK's State Minister for South Asia and Common Wealth Lord Tariq Mahmood Ahmad on Tuesday during the launching ceremony of a UK funded project. British High Commissioner to Pakistan Christian Turner, Punjab Board of Revenue senior member Babar Hayat Tarrar and officials of brick-kiln association were also present at the event./Lord Tariq said that Pakistan was among the countries highly affected with climate change and other environmental issues, adding that traditional brick-kiln sector was the reason behind environmental degradation. 'To reduce emissions of brick-kilns in Pakistan, the UK will support Pakistan to convert its old traditional brick-kilns to the zig-zag technology which will help decrease air pollution by 15 percent at least,' he said./Ahmad said that the initiative would help train at least 10 brick-kiln owners and operators in efficient use of the new zig-zag technology. 'Besides, improving air quality and reducing smog, cleaner brick production processes will have a positive impact on crop productivity and better health outcomes.' According to a statement of British High Commissioner in Pakistan, over 11,000 brick-kilns are concentrated in Punjab's agricultural heartland. UK-supported, targeted training on Zig-Zag Technology for the brick industry will help embed cleaner brick production practices in Punjab, which could be scaled across the country. The UK will continue to support Pakistan on its climate journey through strong development partnership, and UK companies specialising in renewable energy and sustainable technologies./The UK and Pakistan are (continue to be) the best of international friends with the UK committed to supporting Pakistan tackle its climate challenge as part of its 'Road to COP26'. As COP26 hosts, we congratulate Pakistan on recent World Environment Day activities and for setting global leadership example including with the no new coal announcement and 10 billion tree initiative and would also like to see further ambitious climate commitments coming from Pakistan. The UK are proud to be providing support to Pakistan to help in their climate efforts, including to reduce emissions from brick-kilns, and to provide technical support on natural capital accounting."
Special campaign against overloaded vehicles launched across Punjab,"  According to the vision of Inspector General of Police Punjab Rao Sardar Ali Khan, under the leadership of DIG Traffic Punjab, Sohail Akhtar Sukhera, steps are underway to improve traffic management across the province.  A special campaign has been launched against dangerous vehicles causing accidents and deaths.  In this regard, 108 cases were registered against overloading vehicles, 165 vehicles were impounded and 114 drivers were arrested in different police stations. / DIG Traffic Sohail Sukhera has directed all the Chief Traffic Officers and Traffic Heads of the province to take strict actions against drivers of overloaded vehicles   posing a serious threat to citizens due to their irresponsibility. He also directed to send weekly progress reports to the Traffic Headquarters.  Directing the officers, he further expressed that transparent licensing process with fast track to facilitate citizens is one of his top priorities. Mr Sukhera strict emphasized upon implementation of rotation policy issued for appointments in licensing branch. According to the letter issued regarding the rotation policy, the staff of the Licensing Center will be changed every 6 months.  The deployment duration of Inspector Licencing, Licensing Clerk, Computer Operator, LP Clerk, Duty Officer, Ticketing Officer, Challan Clerk, Summary Clerk, Diary Clerk, Reader to DSP, MTO, OSI, Incharge Uniform Store shall be for six months whereas deployment period of CTO reader has been fixed at one year and all the staff must be replaced within stipulated period.  Sohail Akhtar Sukhera further told the officers that 5 special teams have been formed by the Traffic Headquarters to monitor the implementation of rotation policy and inspection of professional matters related to traffic. DIG traffic further directed to take strict actions in case of any violation SOPs regarding Rotation policy, overloading and anti smog campaign./He issued these orders while presiding over an important meeting of all traffic officers at Traffic Headquarters Punjab./In addition, in view of weather change and smog hazards, DIG Traffic Punjab has issued special advisory to field officers and staff, according to which   expedite operations against high-emission vehicles on highways have been expedited.  Traffic Headquarters Punjab has stressed on strict implementation of anti-smog SOPs and no delay in operations against high smoke vehicles./DIG traffic Punjab has also directed to pay special attention for public awareness campaign on anti-smog operations by making the citizens aware of their social responsibilities so that joint efforts could be made to reduce air pollution and public may be provided with condusive transportation facilities."
A threat to sustainable development," Air pollution in the atmosphere in modern day is like the monster Medusa, affecting almost all the aspects directly or indirectly related to human life, with its head having many venomous snakes, sometimes impacting human health by elevating risks of heart diseases, lung cancer and chronic respiratory diseases, disturbing sensitive terrestrial and aquatic ecosystems through acid rains, loss of fish biodiversity, damaging forests and soil fertility resulting in agricultural losses, eutrophication of waters and soils. Such direct impacts have been responsible for the climate to change slowly in the past and now pacing up rapidly, resulting in episodes of frequent and devastating floods and droughts, shifting weather patterns, highlighted by intense cold and heat waves, consequently impacting the socioeconomic thread of sustainable development by dragging the economies down with reduced crop yields and increased spread of diseases. If air pollution, quickly becoming an atmospheric monster, is not beheaded with intellectual, academic and scientific approaches, coming generations might not be breathing in fresh air./The air column encompassing Pakistan, is unfortunately ranked as one of the most polluted in the world. In our country, this menace of pollution has many dimensions. One of the main contributors include anthropogenic localised emissions from automobiles, industries, crops-residue burning, fossil-fuelled power plants, unmanaged solid waste and disposal sites, unplanned expansion in urban areas and transboundary air pollution. Transboundary air pollution (TAP) brings the subject of pollution in the limelight, from local to global scales, making the whole world a stakeholder for any atmospheric ill-happening in any part of the world. Pollutants through TAP may be transported, at hemispheric, intercontinental, or regional scales, over distances of hundreds to thousands of kilometres from their sources, subsequently hurting, affecting, and felt by some other countries. Events that are globally responsible for TAP include, industrial accidents (like the Chernobyl nuclear plant explosion, 1986), forest fires (like the California forest fire, 2020), volcanic eruptions (like the eruption of Mount Tambora, 1815), dust storms (like the Trans-Atlantic dust storm, 2020), megacity emissions (like Delhi, Mexico City, etc.), and large scale crop-residue burning events (Like Punjab on the Pakistan and Indian sides, Myanmar, etc.)./Rising trends of air pollution in Pakistan are posing serious environmental threats and are caused both, by the local emissions and by transboundary transport of air pollutants. In the recent past, severe episodes of very high concentrations in air columns of various pollutants including, sulphur dioxide, nitrogen dioxide, carbon monoxide, ozone, heavy metals, dust storms and smoke have been observed and documented, caused and transported by the transboundary air pollution. Such unusual environmental occurrences in various parts of the world including, the Middle East, Africa, Europe and India through TAP have created a huge burden on the air quality of Pakistan. For example, pollutants emitted during the volcanic eruptions from Jabal Al-Tair (Yemen), Dalaffilla (Ethiopia), Nabro (Eritrea) and Mt Etna (Italy) loaded the air quality of the western regions of Pakistan through TAP for several days during 2007-2011, and in these episodes, sulphur dioxide values over some of the regions were observed to be elevated to 1000 percent of the average values. Similarly, NO2, CO, and smoke from large scale crops-residue burning events in north-western India severely contribute to a transboundary phenomenon of wintertime smog episodes over northern Punjab in Pakistan, causing the shut down of schools, affecting the overall daily life and putting pressure on economic activity and the health system of Pakistan. Similarly, during March 2012, a dust storm originated from the Middle East and southwest Asia, hit most of the regions of Pakistan leading to a suspension of flight operations at airports due to poor visibility, and people were even hospitalised with elevated respiratory problems./Pakistan is a signatory of the Male´ Declaration on Control and Prevention of Air Pollution and Its Likely Transboundary Effects for South Asia (1998). It is unfortunate that these aforementioned transboundary air pollution episodes were detected after years of their occurrence, due to a lack of real time and prior information systems for detection of such events./The issue of TAP must be dealt with a multi-pronged approach, including the quantification of the exported and imported pollution load, characterisation of hotspots, identification of sensitive and high deposition areas and impacts on different ecosystems. Also, there is a need for regular monitoring of cross-border air pollution to quantify the amount of pollutants and a mapping activity, identifying their pathways, so that responsibility could be fixed, and damage could be compensated with each other under the 'polluter pays' principle. Real-time monitoring and regulating the emissions of pollutants should be made one of the top priorities for environmental regulation agencies. The Remote Sensing, GIS and Climatic Research Lab (RSGCRL), (National Center of GIS and Space Applications), University of the Punjab, Lahore has started to conceptualise an early warning system, the first of its kind in the region for real-time monitoring of transboundary air pollution, in collaboration with the National Disaster Management Authority (NDMA) of Pakistan for effective preparedness and early response to protect people, save local ecology and realise the dream of sustainable development for Pakistan./Dr Asim Daud Rana/The writer is Assistant Professor at Department of Space Science, and team lead of Remote Sensing, GIS and the Climatic Research Lab at the University of the Punjab, Lahore."
"Smoke coming out of vehicles causing smog, says CTO"," The city traffic police is working hard to eradicate smog and environmental pollution. The traffic police cracked down on 08,111 vehicles emitting smoke in two months, while the joint teams of the traffic police and the environment department cracked down on 431 vehicles. CTO Lahore Muntzir Mehdi said that more than Rs0.5 million fines were imposed during the joint operation. Along with the action, instructions for the awareness campaign were also issued. Muntzir Mehdi said that the unhealthy smoke coming out of the vehicles was causing smog. The dangers of smog could be avoided by taking precautionary measures. The CTO said that a climate free from environmental pollution and air pollution was the guarantor of a healthy society."
Air Pollution," The Pakistani citizenry, particularly the inhabitants of Lahore, seem to be in a state of worry as the average Air Quality Index Ratings (AQI) remain at an average of 350-a deathly hazardous level. After having suffered from the toll of the pandemic, as well the outbreak of dengue fever once again, this is an unnecessary health complication that can and should be avoided. Our authorities have gotten used to acting only when the situation becomes dire and this can be observed in the status quo as well; only now have anti-smog squads been created with the task of surveilling air pollution levels and correcting industrial malpractices that contribute to it./Just two weeks ago, Lahore was classified as the most polluted city in the world-due to the disturbing AQI level of 681-according to data released by the US Air Quality Index. Meanwhile, the Punjab Minister for the Environment, Muhammad Rizwan, claimed that there had been no smog in the province for the last two years. Such preposterous statements not only defy facts and are therefore false, but they actively invalidate the public's concerns and health risks. This is absolutely unacceptable especially considering how urgent the crisis of air pollution has become. A representative of the government tasked with the protection of the environment domestically through proposing solutions that promote sustainability must act more sensibly and address the facts for what they are./Years of crop burning agricultural traditions, increased burning of coal in factories and garbage in general and the use of oil has contributed to the worsening air quality in the country. Even small precautions that can be taken at an individual level like being proactive with waste removal, using cars equipped with green technology, emphasising the importance of minimising pollution are not practiced across the country./With the creation of anti-smog squads, there is some hope that industrial pollution will be curbed and smoke-emitting factories will be held accountable for their contribution in the crisis. This step should have been taken earlier but, it is reassuring to see that some action is being taken at least."
Lahore witnesses historic low in air quality," Different areas of Lahore city Sunday witnessed hazardous air quality levels, making the provincial capital one of the most polluted city in the world./According to the air pollution data, the provincial capital recorded the hazardous particulate matter (PM) rating of 427 in Township and 418 in Allama Iqbal Town. The average air quality of the city at the index was measured at 343. The AQI, as high as 151 to 200, is considered unhealthy while an AQI rating between 201 and 300 is more harmful. The AQI over 300 is dubbed extremely hazardous./According to experts, increase in the air pollution in winter, change in wind speed and wind direction, and sliding minimum temperature increase air pollution. The air becomes heavier in the winter, causing poisonous particles in the atmosphere to move downwards and making the atmosphere polluted. As a result, a layer of polluted particles, including large amounts of carbon and smoke, covers a city. The smoke produced by burning crop remnants, coal, garbage, oil and tyres enters the atmosphere, and its effects appear on the onset of winter and last the end of the season."
